,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,3.2830188679245285,3.981132075471698,3.150943396226415,3.509433962264151,5.7924528301886795,3.1132075471698113,1.849056603773585,1.320754716981132,2.452830188679245,2.2264150943396226,2.547169811320755,1.9433962264150944,2.4150943396226414,3.9622641509433962,2.0754716981132075,1.0754716981132075,0.6037735849056604,1.6981132075471699,52.0
0,3.68,3.493333333333333,0.76,2.8,4.746666666666667,3.973333333333333,1.5866666666666667,2.5733333333333333,1.5333333333333334,3.1866666666666665,2.2666666666666666,0.4,2.1466666666666665,3.4,2.7066666666666666,0.88,1.4533333333333334,1.2666666666666666,74.0
0,2.935064935064935,3.6363636363636362,2.961038961038961,3.038961038961039,4.571428571428571,3.857142857142857,1.922077922077922,2.5714285714285716,2.220779220779221,2.116883116883117,2.7532467532467533,1.6103896103896105,2.0259740259740258,3.168831168831169,2.324675324675325,0.961038961038961,1.7272727272727273,1.4155844155844155,76.0
0,2.211764705882353,2.0352941176470587,1.0588235294117647,1.576470588235294,1.2705882352941176,2.6705882352941175,1.4470588235294117,0.9058823529411765,2.5647058823529414,1.9411764705882353,1.411764705882353,0.611764705882353,1.388235294117647,0.6705882352941176,1.8352941176470587,0.788235294117647,0.4235294117647059,2.223529411764706,84.0
0,2.8461538461538463,4.0,3.0,0.0,5.615384615384615,4.384615384615385,2.076923076923077,2.5384615384615383,0.7692307692307693,2.6923076923076925,2.0,1.0,0.0,3.3846153846153846,2.0,1.1538461538461537,1.3076923076923077,0.7692307692307693,12.0
0,2.514018691588785,0.5794392523364486,2.102803738317757,2.2523364485981308,3.6542056074766354,2.7757009345794392,1.2523364485981308,2.4018691588785046,2.635514018691589,1.841121495327103,0.2803738317757009,1.158878504672897,1.5514018691588785,2.607476635514019,1.7289719626168225,0.7570093457943925,1.7850467289719627,2.0373831775700935,106.0
0,3.757575757575758,3.272727272727273,3.772727272727273,3.742424242424242,6.0,3.9696969696969697,4.606060606060606,1.4242424242424243,2.090909090909091,2.984848484848485,2.121212121212121,2.106060606060606,2.242424242424242,3.909090909090909,2.621212121212121,3.0,0.7424242424242424,1.4848484848484849,65.0
0,2.3333333333333335,3.1538461538461537,2.4871794871794872,2.6794871794871793,4.551282051282051,3.41025641025641,2.858974358974359,2.3205128205128207,1.6666666666666667,1.5128205128205128,2.0384615384615383,1.8333333333333333,2.076923076923077,3.4358974358974357,2.423076923076923,1.794871794871795,1.358974358974359,1.205128205128205,77.0
0,3.449275362318841,3.5217391304347827,2.9130434782608696,3.1884057971014492,5.884057971014493,4.6231884057971016,1.1159420289855073,3.5942028985507246,3.5942028985507246,2.347826086956522,2.0144927536231885,1.7536231884057971,2.028985507246377,3.6666666666666665,2.347826086956522,0.5797101449275363,2.0144927536231885,2.072463768115942,68.0
0,3.232876712328767,2.1780821917808217,1.8767123287671232,1.2328767123287672,4.794520547945205,3.2465753424657535,1.5890410958904109,2.671232876712329,2.684931506849315,2.410958904109589,1.4109589041095891,1.1506849315068493,0.8493150684931506,3.095890410958904,2.191780821917808,0.8904109589041096,1.452054794520548,1.6986301369863013,72.0
0,3.3980582524271843,1.4466019417475728,2.9029126213592233,2.9029126213592233,4.524271844660194,3.2815533980582523,1.8349514563106797,1.941747572815534,3.0097087378640777,3.116504854368932,0.9611650485436893,2.0388349514563107,2.1359223300970873,3.2524271844660193,2.4271844660194173,1.2912621359223302,1.3495145631067962,2.407766990291262,102.0
0,2.753623188405797,2.5652173913043477,1.6521739130434783,2.028985507246377,5.507246376811594,4.0144927536231885,3.5652173913043477,3.927536231884058,0.9710144927536232,2.130434782608696,1.536231884057971,0.9855072463768116,1.289855072463768,3.550724637681159,2.36231884057971,2.217391304347826,2.3768115942028984,0.6086956521739131,68.0
0,3.7209302325581395,1.9069767441860466,3.7906976744186047,4.593023255813954,5.034883720930233,3.802325581395349,4.965116279069767,2.6627906976744184,3.058139534883721,2.441860465116279,1.1395348837209303,2.1627906976744184,3.2325581395348837,3.186046511627907,2.8255813953488373,3.058139534883721,1.5232558139534884,2.1627906976744184,85.0
0,2.782608695652174,1.3623188405797102,3.1739130434782608,3.6956521739130435,5.115942028985507,3.4057971014492754,1.826086956521739,2.7681159420289854,1.9275362318840579,2.1884057971014492,0.6521739130434783,1.9710144927536233,2.8115942028985508,3.5072463768115942,2.0434782608695654,0.9855072463768116,1.710144927536232,1.4927536231884058,68.0
0,2.292134831460674,3.707865168539326,0.7415730337078652,1.5280898876404494,2.741573033707865,3.0224719101123596,2.202247191011236,1.0337078651685394,2.5730337078651684,1.9662921348314606,2.741573033707865,0.30337078651685395,0.9887640449438202,1.6629213483146068,1.9550561797752808,1.0898876404494382,0.6179775280898876,1.6404494382022472,88.0
0,2.411764705882353,2.223529411764706,2.8941176470588235,1.5411764705882354,4.435294117647059,3.388235294117647,2.552941176470588,1.0470588235294118,2.376470588235294,1.7058823529411764,1.3529411764705883,1.7647058823529411,1.1058823529411765,2.8823529411764706,2.0352941176470587,1.3647058823529412,0.4470588235294118,1.4,84.0
0,3.076923076923077,4.6923076923076925,2.6923076923076925,0.7692307692307693,5.923076923076923,5.384615384615385,4.384615384615385,3.5384615384615383,0.15384615384615385,2.769230769230769,2.3846153846153846,1.0,0.7692307692307693,2.923076923076923,2.3846153846153846,2.076923076923077,1.2307692307692308,0.15384615384615385,12.0
0,3.0240963855421685,3.3373493975903616,3.4578313253012047,1.963855421686747,3.3373493975903616,3.072289156626506,1.7469879518072289,1.0120481927710843,2.0843373493975905,2.3734939759036147,2.253012048192771,2.602409638554217,1.4216867469879517,2.108433734939759,2.4096385542168677,0.9397590361445783,0.46987951807228917,1.5060240963855422,82.0
0,2.7884615384615383,3.2115384615384617,0.7403846153846154,1.0,4.278846153846154,2.9711538461538463,0.9326923076923077,2.326923076923077,0.8846153846153846,2.0288461538461537,1.9615384615384615,0.3173076923076923,0.6153846153846154,2.9038461538461537,1.75,0.5096153846153846,1.4230769230769231,0.625,103.0
0,2.3020833333333335,3.0520833333333335,1.6770833333333333,2.2604166666666665,2.625,2.4791666666666665,1.2708333333333333,1.5520833333333333,1.21875,1.7916666666666667,2.1875,1.0208333333333333,1.71875,1.71875,1.8333333333333333,0.6354166666666666,0.7604166666666666,0.7395833333333334,95.0
0,2.7572815533980584,2.2427184466019416,1.796116504854369,2.349514563106796,4.009708737864078,2.7184466019417477,1.0,0.6116504854368932,2.495145631067961,1.9611650485436893,1.3883495145631068,1.1067961165048543,1.6893203883495145,2.737864077669903,1.854368932038835,0.6310679611650486,0.32038834951456313,1.5631067961165048,102.0
0,4.25,4.75,3.5,1.9166666666666667,6.416666666666667,4.666666666666667,4.833333333333333,3.25,2.4166666666666665,3.9166666666666665,2.5,2.0,1.0833333333333333,3.9166666666666665,2.6666666666666665,2.8333333333333335,1.8333333333333333,1.8333333333333333,23.0
0,2.669172932330827,2.398496240601504,2.691729323308271,1.9849624060150375,2.917293233082707,2.8496240601503757,0.8721804511278195,2.9473684210526314,2.218045112781955,1.9924812030075187,1.5413533834586466,2.0150375939849625,1.406015037593985,2.082706766917293,2.1203007518796992,0.46616541353383456,1.8345864661654134,1.4210526315789473,132.0
0,3.707070707070707,1.1313131313131313,2.878787878787879,1.7878787878787878,3.8585858585858586,3.0707070707070705,1.7272727272727273,2.7373737373737375,3.3838383838383836,2.888888888888889,0.7777777777777778,1.8282828282828283,1.1818181818181819,2.6363636363636362,2.101010101010101,1.0707070707070707,1.878787878787879,2.494949494949495,98.0
0,2.5952380952380953,3.6666666666666665,1.4047619047619047,1.9761904761904763,5.261904761904762,4.214285714285714,3.857142857142857,2.2142857142857144,2.0952380952380953,2.1666666666666665,2.142857142857143,0.5,1.5238095238095237,3.7142857142857144,2.619047619047619,2.5238095238095237,1.2857142857142858,1.7142857142857142,41.0
0,2.883116883116883,2.5844155844155843,1.4545454545454546,2.844155844155844,4.922077922077922,3.116883116883117,1.6623376623376624,1.5844155844155845,1.6233766233766234,1.974025974025974,1.6103896103896105,0.7662337662337663,2.1818181818181817,3.5194805194805197,1.87012987012987,1.0129870129870129,0.8571428571428571,1.1168831168831168,76.0
0,3.341463414634146,2.1707317073170733,4.195121951219512,2.3902439024390243,4.975609756097561,4.195121951219512,4.170731707317073,2.097560975609756,2.5609756097560976,2.4634146341463414,1.048780487804878,2.1707317073170733,1.5609756097560976,3.048780487804878,2.268292682926829,2.4634146341463414,1.170731707317073,1.8048780487804879,40.0
0,2.4214285714285713,1.5071428571428571,1.2,2.2928571428571427,3.0357142857142856,2.0642857142857145,0.6,0.8714285714285714,2.2071428571428573,2.057142857142857,0.9142857142857143,0.75,1.7285714285714286,2.1214285714285714,1.4428571428571428,0.36428571428571427,0.42857142857142855,1.8142857142857143,139.0
0,2.8620689655172415,1.7844827586206897,2.163793103448276,3.810344827586207,5.146551724137931,2.7672413793103448,1.3448275862068966,1.7586206896551724,1.5862068965517242,1.9396551724137931,0.9224137931034483,1.5517241379310345,2.5948275862068964,3.586206896551724,1.8448275862068966,0.853448275862069,0.9741379310344828,1.1982758620689655,115.0
0,3.3181818181818183,4.954545454545454,2.8636363636363638,3.4545454545454546,5.636363636363637,4.409090909090909,4.454545454545454,3.227272727272727,2.409090909090909,2.909090909090909,3.090909090909091,1.8636363636363635,2.409090909090909,3.409090909090909,2.409090909090909,2.909090909090909,1.7727272727272727,1.6363636363636365,43.0
0,3.3714285714285714,1.5571428571428572,2.1714285714285713,2.4714285714285715,3.9571428571428573,2.9,2.3857142857142857,2.1714285714285713,2.442857142857143,2.8142857142857145,0.9714285714285714,1.3428571428571427,1.7571428571428571,2.6714285714285713,1.9142857142857144,1.457142857142857,1.4142857142857144,1.9857142857142858,69.0
0,2.864864864864865,1.635135135135135,2.6216216216216215,2.1486486486486487,4.405405405405405,2.9054054054054053,0.9864864864864865,1.4189189189189189,2.310810810810811,2.5405405405405403,1.1081081081081081,1.7297297297297298,1.5135135135135136,3.189189189189189,1.9189189189189189,0.6351351351351351,0.8108108108108109,1.7702702702702702,73.0
0,1.96,0.464,2.152,1.16,1.432,2.272,1.024,1.288,1.432,1.72,0.216,1.672,0.84,0.832,1.632,0.52,0.776,1.232,124.0
0,2.1666666666666665,1.0,0.23809523809523808,1.8253968253968254,1.2301587301587302,2.3174603174603177,1.626984126984127,1.0634920634920635,1.5,1.8412698412698412,0.6111111111111112,0.14285714285714285,1.4365079365079365,0.8015873015873016,1.9365079365079365,0.9761904761904762,0.5476190476190477,1.1825396825396826,125.0
0,3.5806451612903225,3.903225806451613,2.806451612903226,3.5483870967741935,7.064516129032258,4.225806451612903,4.838709677419355,4.096774193548387,2.3225806451612905,2.806451612903226,1.903225806451613,1.5806451612903225,2.5806451612903225,4.967741935483871,2.3225806451612905,2.903225806451613,2.161290322580645,1.4838709677419355,30.0
0,2.8627450980392157,4.745098039215686,0.5882352941176471,3.1176470588235294,6.372549019607843,3.6470588235294117,3.0,3.3529411764705883,3.019607843137255,2.2745098039215685,2.9607843137254903,0.35294117647058826,1.9803921568627452,4.607843137254902,2.627450980392157,1.8235294117647058,1.8627450980392157,2.3137254901960786,50.0
0,3.125,2.357142857142857,1.625,4.178571428571429,5.892857142857143,3.892857142857143,3.4107142857142856,3.25,2.8392857142857144,2.5892857142857144,1.4642857142857142,1.0178571428571428,2.7857142857142856,4.25,2.4285714285714284,2.107142857142857,1.7321428571428572,1.9285714285714286,55.0
0,2.753846153846154,3.6769230769230767,0.6153846153846154,2.8,4.907692307692308,2.7846153846153845,1.9384615384615385,1.9846153846153847,1.3384615384615384,2.292307692307692,2.3230769230769233,0.4,1.9384615384615385,3.353846153846154,2.0,0.9692307692307692,0.9076923076923077,0.7846153846153846,64.0
0,3.0476190476190474,3.2698412698412698,2.3333333333333335,3.5873015873015874,5.936507936507937,3.873015873015873,1.1587301587301588,3.0793650793650795,3.619047619047619,2.4761904761904763,2.142857142857143,1.3650793650793651,2.4444444444444446,4.301587301587301,2.5238095238095237,0.6507936507936508,2.0,2.6825396825396823,62.0
0,1.8645833333333333,0.90625,1.25,1.5416666666666667,2.7916666666666665,1.7395833333333333,1.2291666666666667,1.75,1.1979166666666667,1.5,0.5,0.8854166666666666,1.1875,1.875,1.15625,0.6979166666666666,0.9895833333333334,0.9583333333333334,95.0
0,2.2962962962962963,1.2962962962962963,1.1296296296296295,1.4166666666666667,2.6203703703703702,2.7777777777777777,0.5277777777777778,1.4814814814814814,1.6759259259259258,1.8148148148148149,0.7592592592592593,0.6574074074074074,1.2592592592592593,1.7592592592592593,2.0,0.26851851851851855,0.8518518518518519,1.2685185185185186,107.0
0,2.3181818181818183,2.609090909090909,2.463636363636364,2.5272727272727273,2.2454545454545456,2.8727272727272726,3.0727272727272728,0.9818181818181818,1.8181818181818181,1.9,1.7545454545454546,1.5272727272727273,1.6636363636363636,1.5272727272727273,1.690909090909091,1.9181818181818182,0.5545454545454546,1.1818181818181819,109.0
0,3.4814814814814814,3.6481481481481484,3.759259259259259,3.388888888888889,6.2592592592592595,3.8703703703703702,3.4444444444444446,1.8518518518518519,2.2962962962962963,2.7037037037037037,2.462962962962963,2.4074074074074074,2.2962962962962963,4.222222222222222,2.5925925925925926,1.9814814814814814,1.0555555555555556,1.6111111111111112,53.0
0,2.356589147286822,0.4186046511627907,0.2713178294573643,1.193798449612403,2.7829457364341086,1.8527131782945736,1.255813953488372,0.6124031007751938,1.1007751937984496,1.8604651162790697,0.20155038759689922,0.17829457364341086,0.9612403100775194,1.875968992248062,1.3333333333333333,0.7131782945736435,0.32558139534883723,0.6666666666666666,128.0
0,2.1147540983606556,2.721311475409836,0.9344262295081968,1.0491803278688525,1.1557377049180328,2.7459016393442623,2.2049180327868854,0.9508196721311475,1.1065573770491803,1.8278688524590163,2.040983606557377,0.5737704918032787,0.6967213114754098,0.6475409836065574,2.0901639344262297,1.639344262295082,0.5327868852459017,0.860655737704918,121.0
0,3.1666666666666665,5.0,2.6666666666666665,2.1666666666666665,6.0,5.833333333333333,5.083333333333333,3.4166666666666665,1.6666666666666667,2.6666666666666665,3.0833333333333335,1.5833333333333333,1.8333333333333333,3.5833333333333335,3.25,2.5833333333333335,1.5,1.3333333333333333,23.0
0,3.404255319148936,0.9361702127659575,3.9148936170212765,2.2127659574468086,5.872340425531915,4.8936170212765955,3.9148936170212765,3.6382978723404253,3.595744680851064,2.765957446808511,0.44680851063829785,2.276595744680851,1.7872340425531914,4.553191489361702,2.9361702127659575,2.574468085106383,2.5106382978723403,2.425531914893617,46.0
0,3.57,2.64,3.09,2.65,5.34,3.09,1.52,2.91,3.07,2.47,1.48,2.04,1.76,3.58,2.3,0.93,1.73,2.26,99.0
0,3.8194444444444446,1.7222222222222223,3.2777777777777777,3.0,4.083333333333333,3.3333333333333335,1.0694444444444444,3.3055555555555554,2.4444444444444446,3.1944444444444446,0.9583333333333334,2.0694444444444446,2.2916666666666665,2.263888888888889,2.0972222222222223,0.5694444444444444,1.8333333333333333,1.8055555555555556,71.0
0,1.945945945945946,0.9369369369369369,1.054054054054054,1.5315315315315314,1.882882882882883,3.189189189189189,1.6666666666666667,2.18018018018018,1.9189189189189189,1.6486486486486487,0.42342342342342343,0.5135135135135135,1.1441441441441442,1.2072072072072073,2.3333333333333335,1.045045045045045,1.5945945945945945,1.4234234234234233,110.0
0,2.875,1.0714285714285714,3.625,3.3392857142857144,4.714285714285714,3.8035714285714284,2.5357142857142856,2.8392857142857144,1.6964285714285714,2.5892857142857144,0.5178571428571429,2.857142857142857,2.517857142857143,3.5714285714285716,2.3392857142857144,1.5,1.5357142857142858,1.2142857142857142,55.0
0,3.1142857142857143,3.5428571428571427,2.1142857142857143,2.5714285714285716,5.742857142857143,5.085714285714285,4.085714285714285,3.0285714285714285,2.7714285714285714,2.4857142857142858,1.8,1.1142857142857143,1.9428571428571428,3.6,2.914285714285714,2.5714285714285716,1.6571428571428573,2.057142857142857,34.0
0,2.7794117647058822,1.6323529411764706,2.1176470588235294,2.823529411764706,4.779411764705882,2.8088235294117645,0.8970588235294118,2.2794117647058822,1.7352941176470589,2.0294117647058822,1.0588235294117647,1.3676470588235294,1.9411764705882353,3.3529411764705883,2.0441176470588234,0.5147058823529411,1.2794117647058822,1.5,67.0
0,2.402173913043478,0.6521739130434783,1.0434782608695652,1.6521739130434783,2.467391304347826,2.739130434782609,3.0217391304347827,1.6521739130434783,1.6521739130434783,2.0869565217391304,0.31521739130434784,0.8152173913043478,1.2282608695652173,1.6956521739130435,1.9782608695652173,2.032608695652174,0.967391304347826,1.25,91.0
0,2.2129032258064516,0.47096774193548385,1.0774193548387097,1.7096774193548387,3.0516129032258066,2.296774193548387,0.6838709677419355,0.3161290322580645,0.8,1.6064516129032258,0.2129032258064516,0.7096774193548387,1.303225806451613,2.2,1.6193548387096774,0.41935483870967744,0.14838709677419354,0.5870967741935483,154.0
0,3.3043478260869565,2.9782608695652173,2.0,2.5,6.217391304347826,3.739130434782609,3.5217391304347827,2.891304347826087,1.7608695652173914,2.5869565217391304,1.8478260869565217,1.1304347826086956,1.434782608695652,4.195652173913044,2.130434782608696,2.130434782608696,1.5869565217391304,1.0,45.0
0,2.3797468354430378,2.8734177215189876,1.8481012658227849,1.6835443037974684,1.2784810126582278,2.5822784810126582,1.3544303797468353,0.6962025316455697,2.6455696202531644,1.7088607594936709,1.8481012658227849,1.0759493670886076,1.4683544303797469,0.7974683544303798,1.759493670886076,0.6835443037974683,0.25316455696202533,2.037974683544304,78.0
0,2.925925925925926,2.9135802469135803,1.6790123456790123,2.925925925925926,4.728395061728395,2.9012345679012346,1.9382716049382716,1.2345679012345678,2.7037037037037037,2.123456790123457,1.7160493827160495,0.8024691358024691,2.1481481481481484,3.123456790123457,1.9135802469135803,1.1604938271604939,0.7037037037037037,1.8148148148148149,80.0
0,3.1724137931034484,1.793103448275862,0.7672413793103449,1.8017241379310345,2.146551724137931,2.2155172413793105,1.0948275862068966,2.2327586206896552,1.9137931034482758,2.5775862068965516,1.1724137931034482,0.35344827586206895,1.3362068965517242,1.5517241379310345,1.543103448275862,0.6896551724137931,1.8103448275862069,1.353448275862069,115.0
0,3.111111111111111,2.876543209876543,2.506172839506173,4.888888888888889,4.851851851851852,3.419753086419753,2.4814814814814814,3.308641975308642,2.753086419753086,2.5185185185185186,1.9382716049382716,1.5432098765432098,3.1604938271604937,3.5185185185185186,2.1728395061728394,1.7407407407407407,2.2222222222222223,1.8148148148148149,80.0
0,2.625,2.2083333333333335,0.95,1.5833333333333333,2.816666666666667,2.558333333333333,1.5083333333333333,2.158333333333333,2.2583333333333333,1.7583333333333333,1.3666666666666667,0.6,1.1333333333333333,1.8583333333333334,1.6333333333333333,1.0583333333333333,1.1583333333333334,1.5166666666666666,119.0
0,2.806451612903226,2.8548387096774195,1.6129032258064515,3.4193548387096775,4.209677419354839,2.7903225806451615,3.2903225806451615,1.403225806451613,1.5806451612903225,2.2096774193548385,1.7258064516129032,1.2741935483870968,2.6129032258064515,3.161290322580645,1.967741935483871,1.8870967741935485,0.5161290322580645,1.403225806451613,61.0
0,3.12,4.493333333333333,0.76,2.6133333333333333,5.013333333333334,3.6666666666666665,1.9466666666666668,1.04,2.68,2.4,3.2,0.25333333333333335,1.9866666666666666,3.6,2.493333333333333,1.0533333333333332,0.6133333333333333,1.7066666666666668,74.0
0,4.035714285714286,0.4880952380952381,3.357142857142857,2.1547619047619047,5.071428571428571,3.1904761904761907,2.7738095238095237,1.0119047619047619,3.1785714285714284,2.9523809523809526,0.23809523809523808,2.1904761904761907,1.5714285714285714,3.6547619047619047,1.9880952380952381,1.6071428571428572,0.5476190476190477,2.3452380952380953,83.0
0,1.3297872340425532,0.601063829787234,0.2712765957446808,1.2446808510638299,1.324468085106383,1.4627659574468086,1.3617021276595744,0.39361702127659576,1.2234042553191489,1.1808510638297873,0.3404255319148936,0.17553191489361702,0.8670212765957447,0.8829787234042553,1.101063829787234,0.9148936170212766,0.19680851063829788,0.9787234042553191,187.0
0,2.106194690265487,1.3716814159292035,1.9734513274336283,1.4601769911504425,2.353982300884956,2.433628318584071,1.4867256637168142,0.5486725663716814,1.752212389380531,1.8849557522123894,0.9026548672566371,1.407079646017699,1.008849557522124,1.6194690265486726,1.6460176991150441,1.0265486725663717,0.24778761061946902,1.415929203539823,112.0
0,2.4193548387096775,3.5725806451612905,0.2661290322580645,1.5887096774193548,1.5564516129032258,3.3951612903225805,2.75,0.717741935483871,2.3306451612903225,1.8548387096774193,2.370967741935484,0.1693548387096774,0.9596774193548387,1.032258064516129,2.274193548387097,1.75,0.3064516129032258,1.7338709677419355,123.0
0,3.2244897959183674,2.2551020408163267,1.5612244897959184,1.7653061224489797,4.122448979591836,2.479591836734694,1.8265306122448979,1.9591836734693877,2.9489795918367347,2.7653061224489797,1.3673469387755102,1.0612244897959184,1.1224489795918366,3.0714285714285716,1.9489795918367347,1.2244897959183674,1.0612244897959184,2.3877551020408165,97.0
0,1.3518518518518519,1.0617283950617284,0.9567901234567902,1.0617283950617284,1.2654320987654322,1.4444444444444444,0.9938271604938271,1.1975308641975309,1.2469135802469136,1.1975308641975309,0.6604938271604939,0.5802469135802469,0.7407407407407407,0.7962962962962963,1.0617283950617284,0.4506172839506173,0.691358024691358,0.9567901234567902,161.0
0,2.2950819672131146,1.5081967213114753,0.7295081967213115,1.6229508196721312,1.901639344262295,1.9672131147540983,0.9672131147540983,2.721311475409836,1.4672131147540983,1.819672131147541,0.9508196721311475,0.5,1.2295081967213115,1.2622950819672132,1.5573770491803278,0.5,1.9262295081967213,1.360655737704918,121.0
0,2.0,1.0476190476190477,1.3452380952380953,1.369047619047619,4.035714285714286,3.2261904761904763,1.8452380952380953,0.27380952380952384,1.9523809523809523,1.6785714285714286,0.6190476190476191,0.4880952380952381,1.0,2.607142857142857,2.011904761904762,0.9761904761904762,0.11904761904761904,1.0357142857142858,83.0
0,3.4838709677419355,1.8387096774193548,3.8548387096774195,3.6451612903225805,5.790322580645161,3.7096774193548385,3.5161290322580645,1.6290322580645162,3.5,2.774193548387097,1.1612903225806452,2.5161290322580645,2.2903225806451615,3.9516129032258065,2.370967741935484,2.0,0.9354838709677419,2.3548387096774195,61.0
0,3.0384615384615383,1.7435897435897436,3.6025641025641026,2.641025641025641,5.064102564102564,3.7051282051282053,2.0384615384615383,1.4871794871794872,3.551282051282051,2.3846153846153846,1.064102564102564,2.2564102564102564,1.7179487179487178,3.2435897435897436,2.269230769230769,1.1282051282051282,0.7948717948717948,2.4358974358974357,77.0
0,2.6857142857142855,2.9,0.7571428571428571,2.442857142857143,4.785714285714286,3.3142857142857145,1.8142857142857143,1.7571428571428571,2.2285714285714286,2.157142857142857,1.8142857142857143,0.3,1.7428571428571429,3.1857142857142855,2.142857142857143,0.8714285714285714,1.0142857142857142,1.6,69.0
0,3.676056338028169,3.7183098591549295,1.1690140845070423,3.183098591549296,5.71830985915493,3.704225352112676,3.1690140845070425,2.5774647887323945,3.4788732394366195,3.1549295774647885,2.267605633802817,0.5492957746478874,2.084507042253521,4.098591549295775,2.436619718309859,2.0140845070422535,1.323943661971831,2.6056338028169015,70.0
0,2.129032258064516,2.924731182795699,2.5161290322580645,3.2903225806451615,2.204301075268817,2.956989247311828,0.6881720430107527,0.946236559139785,2.4946236559139785,1.89247311827957,2.10752688172043,1.5806451612903225,2.6344086021505375,1.4516129032258065,2.0,0.44086021505376344,0.46236559139784944,2.032258064516129,92.0
0,2.8734177215189876,1.9746835443037976,2.8734177215189876,2.810126582278481,3.8860759493670884,3.278481012658228,2.278481012658228,2.329113924050633,3.0126582278481013,2.7974683544303796,1.2278481012658229,1.7215189873417722,2.2278481012658227,2.5949367088607596,2.0253164556962027,1.3417721518987342,1.5316455696202531,2.3164556962025316,78.0
0,3.6363636363636362,2.340909090909091,3.6363636363636362,2.0681818181818183,5.2272727272727275,4.431818181818182,2.7045454545454546,3.7954545454545454,3.659090909090909,2.5454545454545454,1.0909090909090908,1.9318181818181819,1.8636363636363635,3.727272727272727,2.727272727272727,1.5,2.5,2.590909090909091,43.0
0,3.1864406779661016,4.338983050847458,1.3898305084745763,3.7457627118644066,6.101694915254237,4.016949152542373,2.288135593220339,2.542372881355932,2.9322033898305087,2.3389830508474576,2.76271186440678,0.8983050847457628,2.5084745762711864,4.084745762711864,2.4745762711864407,1.2372881355932204,1.4406779661016949,2.1864406779661016,58.0
0,2.6511627906976742,1.7790697674418605,2.5232558139534884,2.6511627906976742,4.825581395348837,2.9767441860465116,1.1395348837209303,1.2093023255813953,1.6627906976744187,2.0348837209302326,1.186046511627907,1.627906976744186,1.755813953488372,3.4302325581395348,1.872093023255814,0.686046511627907,0.6395348837209303,1.1395348837209303,85.0
